Package Name,Versions,Source Modified,Distributed on the client,Total Services,License,Description,Homepage,Repository,Dev Dependency,Services Using
@aws-sdk/abort-controller,3.215.0; 3.127.0; 3.20.0,false,false,3,Apache-2.0,"A simple abort controller library",https://github.com/aws/aws-sdk-js-v3/tree/main/packages/abort-controller,git+https://github.com/aws/aws-sdk-js-v3.git,No,""cloned-repos/airtimemedia/coit-tower/coit-tower, cloned-repos/airtimemedia/dev-console-backend, cloned-repos/airtimemedia/gaming-shared-cdk""
@aws-sdk/chunked-blob-reader,3.55.0; 3.20.0,false,false,2,Apache-2.0,"[![NPM version](https://img.shields.io/npm/v/@aws-sdk/chunked-blob-reader/latest.svg)](https://www.npmjs.com/package/@aws-sdk/chunked-blob-reader) [![NPM downloads](https://img.shields.io/npm/dm/@aws-sdk/chunked-blob-reader.svg)](https://www.npmjs.com/pac",https://github.com/aws/aws-sdk-js-v3/tree/main/packages/chunked-blob-reader,git+https://github.com/aws/aws-sdk-js-v3.git,No,""cloned-repos/airtimemedia/coit-tower/coit-tower, cloned-repos/airtimemedia/gaming-shared-cdk""
@aws-sdk/chunked-blob-reader-native,3.109.0; 3.20.0,false,false,2,Apache-2.0,"[![NPM version](https://img.shields.io/npm/v/@aws-sdk/chunked-blob-reader-native/latest.svg)](https://www.npmjs.com/package/@aws-sdk/chunked-blob-reader-native) [![NPM downloads](https://img.shields.io/npm/dm/@aws-sdk/chunked-blob-reader-native.svg)](http",https://github.com/aws/aws-sdk-js-v3/tree/main/packages/chunked-blob-reader-native,git+https://github.com/aws/aws-sdk-js-v3.git,No,""cloned-repos/airtimemedia/coit-tower/coit-tower, cloned-repos/airtimemedia/gaming-shared-cdk""
@aws-sdk/client-lambda,3.804.0; 3.799.0,false,false,2,Apache-2.0,"AWS SDK for JavaScript Lambda Client for Node.js, Browser and React Native",https://github.com/aws/aws-sdk-js-v3/tree/main/clients/client-lambda,git+https://github.com/aws/aws-sdk-js-v3.git,No,""cloned-repos/airtimemedia/coit-tower/coit-tower, cloned-repos/airtimemedia/oakland/oakland""
@aws-sdk/config-resolver,3.215.0; 3.130.0; 3.20.0,false,false,3,Apache-2.0,"[![NPM version](https://img.shields.io/npm/v/@aws-sdk/config-resolver/latest.svg)](https://www.npmjs.com/package/@aws-sdk/config-resolver) [![NPM downloads](https://img.shields.io/npm/dm/@aws-sdk/config-resolver.svg)](https://www.npmjs.com/package/@aws-sd",https://github.com/aws/aws-sdk-js-v3/tree/main/packages/config-resolver,git+https://github.com/aws/aws-sdk-js-v3.git,No,""cloned-repos/airtimemedia/coit-tower/coit-tower, cloned-repos/airtimemedia/dev-console-backend, cloned-repos/airtimemedia/gaming-shared-cdk""
@aws-sdk/credential-provider-imds,3.215.0; 3.127.0; 3.20.0,false,false,3,Apache-2.0,"AWS credential provider that sources credentials from the EC2 instance metadata service and ECS container metadata service",https://github.com/aws/aws-sdk-js-v3/tree/main/packages/credential-provider-imds,git+https://github.com/aws/aws-sdk-js-v3.git,No,""cloned-repos/airtimemedia/coit-tower/coit-tower, cloned-repos/airtimemedia/dev-console-backend, cloned-repos/airtimemedia/gaming-shared-cdk""
@aws-sdk/eventstream-marshaller,3.20.0,false,false,1,Apache-2.0,"[![NPM version](https://img.shields.io/npm/v/@aws-sdk/eventstream-marshaller/latest.svg)](https://www.npmjs.com/package/@aws-sdk/eventstream-marshaller) [![NPM downloads](https://img.shields.io/npm/dm/@aws-sdk/eventstream-marshaller.svg)](https://www.npmj",https://github.com/aws/aws-sdk-js-v3/tree/main/packages/eventstream-marshaller,git+https://github.com/aws/aws-sdk-js-v3.git,No,""cloned-repos/airtimemedia/coit-tower/coit-tower""
@aws-sdk/eventstream-serde-browser,3.127.0; 3.20.0,false,false,2,Apache-2.0,"[![NPM version](https://img.shields.io/npm/v/@aws-sdk/eventstream-serde-browser/latest.svg)](https://www.npmjs.com/package/@aws-sdk/eventstream-serde-browser) [![NPM downloads](https://img.shields.io/npm/dm/@aws-sdk/eventstream-serde-browser.svg)](https:/",https://github.com/aws/aws-sdk-js-v3/tree/main/packages/eventstream-serde-browser,git+https://github.com/aws/aws-sdk-js-v3.git,No,""cloned-repos/airtimemedia/coit-tower/coit-tower, cloned-repos/airtimemedia/gaming-shared-cdk""
@aws-sdk/eventstream-serde-config-resolver,3.127.0; 3.20.0,false,false,2,Apache-2.0,"[![NPM version](https://img.shields.io/npm/v/@aws-sdk/eventstream-serde-config-resolver/latest.svg)](https://www.npmjs.com/package/@aws-sdk/eventstream-serde-config-resolver) [![NPM downloads](https://img.shields.io/npm/dm/@aws-sdk/eventstream-serde-confi",https://github.com/aws/aws-sdk-js-v3/tree/main/packages/eventstream-serde-config-resolver,git+https://github.com/aws/aws-sdk-js-v3.git,No,""cloned-repos/airtimemedia/coit-tower/coit-tower, cloned-repos/airtimemedia/gaming-shared-cdk""
@aws-sdk/eventstream-serde-node,3.127.0; 3.20.0,false,false,2,Apache-2.0,"[![NPM version](https://img.shields.io/npm/v/@aws-sdk/eventstream-serde-node/latest.svg)](https://www.npmjs.com/package/@aws-sdk/eventstream-serde-node) [![NPM downloads](https://img.shields.io/npm/dm/@aws-sdk/eventstream-serde-node.svg)](https://www.npmj",https://github.com/aws/aws-sdk-js-v3/tree/main/packages/eventstream-serde-node,git+https://github.com/aws/aws-sdk-js-v3.git,No,""cloned-repos/airtimemedia/coit-tower/coit-tower, cloned-repos/airtimemedia/gaming-shared-cdk""
@aws-sdk/eventstream-serde-universal,3.127.0; 3.20.0,false,false,2,Apache-2.0,"[![NPM version](https://img.shields.io/npm/v/@aws-sdk/eventstream-serde-universal/latest.svg)](https://www.npmjs.com/package/@aws-sdk/eventstream-serde-universal) [![NPM downloads](https://img.shields.io/npm/dm/@aws-sdk/eventstream-serde-universal.svg)](h",https://github.com/aws/aws-sdk-js-v3/tree/main/packages/eventstream-serde-universal,git+https://github.com/aws/aws-sdk-js-v3.git,No,""cloned-repos/airtimemedia/coit-tower/coit-tower, cloned-repos/airtimemedia/gaming-shared-cdk""
@aws-sdk/fetch-http-handler,3.215.0; 3.131.0; 3.20.0,false,false,3,Apache-2.0,"Provides a way to make requests",https://github.com/aws/aws-sdk-js-v3/tree/main/packages/fetch-http-handler,git+https://github.com/aws/aws-sdk-js-v3.git,No,""cloned-repos/airtimemedia/coit-tower/coit-tower, cloned-repos/airtimemedia/dev-console-backend, cloned-repos/airtimemedia/gaming-shared-cdk""
@aws-sdk/hash-blob-browser,3.127.0; 3.20.0,false,false,2,Apache-2.0,"[![NPM version](https://img.shields.io/npm/v/@aws-sdk/hash-blob-browser/latest.svg)](https://www.npmjs.com/package/@aws-sdk/hash-blob-browser) [![NPM downloads](https://img.shields.io/npm/dm/@aws-sdk/hash-blob-browser.svg)](https://www.npmjs.com/package/@",https://github.com/aws/aws-sdk-js-v3/tree/main/packages/hash-blob-browser,git+https://github.com/aws/aws-sdk-js-v3.git,No,""cloned-repos/airtimemedia/coit-tower/coit-tower, cloned-repos/airtimemedia/gaming-shared-cdk""
@aws-sdk/hash-node,3.374.0; 3.215.0; 3.127.0; 3.20.0,false,false,4,Apache-2.0,"[![NPM version](https://img.shields.io/npm/v/@aws-sdk/hash-node/latest.svg)](https://www.npmjs.com/package/@aws-sdk/hash-node) [![NPM downloads](https://img.shields.io/npm/dm/@aws-sdk/hash-node.svg)](https://www.npmjs.com/package/@aws-sdk/hash-node)",https://github.com/aws/aws-sdk-js-v3/tree/main/packages/hash-node,git+https://github.com/aws/aws-sdk-js-v3.git,No,""cloned-repos/airtimemedia/coit-tower/coit-tower, cloned-repos/airtimemedia/dev-console-backend, cloned-repos/airtimemedia/gaming-shared-cdk, cloned-repos/airtimemedia/vandenberg""
@aws-sdk/hash-stream-node,3.127.0; 3.20.0,false,false,2,Apache-2.0,"[![NPM version](https://img.shields.io/npm/v/@aws-sdk/hash-stream-node/latest.svg)](https://www.npmjs.com/package/@aws-sdk/hash-stream-node) [![NPM downloads](https://img.shields.io/npm/dm/@aws-sdk/hash-stream-node.svg)](https://www.npmjs.com/package/@aws",https://github.com/aws/aws-sdk-js-v3/tree/main/packages/hash-stream-node,git+https://github.com/aws/aws-sdk-js-v3.git,No,""cloned-repos/airtimemedia/coit-tower/coit-tower, cloned-repos/airtimemedia/gaming-shared-cdk""
@aws-sdk/invalid-dependency,3.215.0; 3.127.0; 3.20.0,false,false,3,Apache-2.0,"[![NPM version](https://img.shields.io/npm/v/@aws-sdk/invalid-dependency/latest.svg)](https://www.npmjs.com/package/@aws-sdk/invalid-dependency) [![NPM downloads](https://img.shields.io/npm/dm/@aws-sdk/invalid-dependency.svg)](https://www.npmjs.com/packag",https://github.com/aws/aws-sdk-js-v3/tree/main/packages/invalid-dependency,git+https://github.com/aws/aws-sdk-js-v3.git,No,""cloned-repos/airtimemedia/coit-tower/coit-tower, cloned-repos/airtimemedia/dev-console-backend, cloned-repos/airtimemedia/gaming-shared-cdk""
